,duration,reward
160,4,-521.1114792963417
161,24,-632.162546577598
162,6,-538.5916817291646
163,2,-511.30576342962536
164,99,-480.2964725122281
165,99,-482.61271714379484
166,2,-511.3106660665927
167,6,-537.6978846985803
168,2,-512.6687275780605
169,8,-549.5434292518787
170,17,-591.3752020298572
171,8,-553.7800521479608
172,2,-511.3044347581526
173,5,-528.8188659978429
174,89,-839.1315358730918
175,1,-506.12612704668
176,3,-518.0476044235228
177,1,-506.1235112134299
178,14,-585.8848756407258
179,15,-581.3130092967289
180,4,-522.2368017663479
181,14,-563.7130965545684
182,5,-529.8600629344322
183,2,-511.31047229521903
184,20,-614.2864015128052
185,25,-610.8521555953137
186,14,-579.3132473174205
187,1,-506.1250225670105
188,2,-512.9728329982518
189,56,-678.1378070165307
190,2,-512.9795430578481
191,19,-619.8923487809815
192,2,-511.3094953324294
193,3,-519.7638073980289
194,1,-506.12207490295737
195,92,-407.4776845026225
196,9,-551.4819600048573
197,3,-519.7600174725525
198,23,-647.317970220959
199,4,-523.5289393397678
200,3,-517.705653192337
201,20,-603.6434182848968
202,5,-526.5098587199195
203,36,-712.4449183889358
204,1,-506.1258413343122
205,20,-586.2191301124388
206,1,-506.1286331544743
207,42,-679.7893657464514
208,2,-511.65392396123406
209,2,-511.3116228641746
210,21,-619.5031695294413
211,1,-506.1263041489924
212,2,-511.3085724573944
213,6,-534.278523902034
214,5,-531.5831152394398
215,6,-531.2764735492045
216,75,-872.4680733299097
217,9,-556.7701407439025
218,42,-705.0332184596662
219,1,-506.12448840695134
220,32,-691.501861631459
221,6,-531.6906260582135
222,85,-861.2056186929174
223,4,-522.1017657767482
224,34,-605.9331543085084
225,1,-506.12666599613937
226,11,-557.3585731884358
227,16,-584.022806972376
228,36,-695.0099582051628
229,23,-601.8015879082332
230,10,-550.5501355514393
231,1,-506.1271515488772
232,13,-579.7995194089855
233,34,-689.2675686760988
234,10,-551.8539505361716
235,14,-573.5104470945253
236,4,-522.924690040483
237,6,-531.940251440438
238,3,-517.8947044924531
239,99,-514.8505359766394
240,6,-535.7284415313662
241,10,-568.8095375418113
242,13,-565.6259036269197
243,7,-540.2818019941318
244,1,-506.12527827954483
245,22,-583.3890402313609
246,6,-537.6191084910956
247,7,-539.3292707856543
248,8,-544.1297309137052
249,2,-512.978171010907
250,2,-512.9678310405177
251,64,-231.27724403384462
252,5,-532.5811240366578
253,3,-518.1585756210784
254,6,-537.8338814935561
255,7,-546.3080328197004
256,3,-517.1038897896556
257,1,-506.1275028319219
258,12,-577.8599413361702
259,9,-549.1281988013764
260,23,-637.9069819088786
261,8,-542.6405649057593
262,2,-512.9812729693267
263,27,-712.1584455956827
264,5,-533.8700034633576
265,1,-506.1220860313432
266,5,-528.0264671228603
267,6,-531.8510620651672
268,9,-550.6441805432305
269,3,-518.1733065208643
270,28,-689.3697570840061
271,2,-511.3091648702642
272,54,-765.0222701417309
273,65,-271.02138085182327
274,13,-579.8903068796682
275,9,-543.608925074647
276,34,-674.1156288330004
277,11,-567.6673777798494
278,1,-506.12527897058743
279,1,-506.12347379621815
280,2,-512.9728452765976
281,2,-512.9678607506935
282,18,-606.4476449694672
283,25,-623.0205803808319
284,5,-529.5627896462079
285,26,-635.6707850044405
286,4,-524.8313537680827
287,22,-616.7693255686571
288,13,-571.7539102099283
289,3,-518.4088118155133
290,15,-614.8499080880317
291,2,-511.3058016928456
292,1,-506.12606738106734
293,2,-512.9728096336075
294,5,-531.5083480447391
295,8,-546.3788976348353
296,52,-716.1885807950648
297,99,-375.05172260233456
298,52,-794.5301085104027
299,82,-755.0887063700006
300,18,-606.0595167093379
301,23,-630.138607243002
302,8,-546.7824771091673
303,13,-560.1424860354338
304,1,-506.1262120911613
305,66,-197.7563352045898
306,33,-710.6521098027355
307,31,-671.9290960333198
308,17,-574.6851007540894
309,1,-506.1270391748622
310,2,-511.308564085606
311,5,-529.5466780533282
312,19,-606.7438014145068
313,1,-506.1252950618848
314,4,-521.8283199530996
315,2,-512.672313007969
316,3,-518.0435552028554
317,15,-604.0895206467627
318,4,-522.0930603089207
319,27,-626.1889473776389
320,6,-534.011011508786
321,7,-541.7827810741167
322,1,-506.1245409485553
323,6,-535.2620671727542
324,6,-535.3832416830764
325,3,-516.0274069897823
326,4,-523.8816894936572
327,1,-506.12460531735553
328,2,-511.30859191439293
329,24,-649.3995301503587
330,38,-671.7033467975666
331,21,-635.0240672055618
332,5,-527.7252033395991
333,12,-560.4989380547565
334,1,-506.12790405249933
335,1,-506.12346072416494
336,18,-580.4572998102443
337,8,-546.6024691327397
338,17,-583.9793710394925
339,18,-584.8723876123612
340,3,-518.4112314954396
341,31,-697.5375382551669
342,8,-540.0121739823104
343,9,-562.6809169686808
344,2,-511.3025440636623
345,8,-541.5460059782406
346,1,-506.1267043946175
347,2,-511.30857008315485
348,1,-506.1260585229186
349,3,-518.4034866051755
350,2,-512.9728453950828
351,42,-624.1705191322162
352,1,-506.1265299237861
353,1,-506.1234677500515
354,1,-506.12348116710336
355,12,-555.6665999762184
356,24,-655.2231225245996
357,41,-745.8479098257101
358,8,-547.0272060473461
359,9,-548.7897516229767
360,2,-511.6494029333895
361,13,-578.7805149379931
362,54,-821.9423209071097
363,51,-768.1581404675821
364,6,-532.3836553838479
365,31,-661.7242945284256
366,25,-671.5646379450515
367,99,-455.8127171510798
368,38,-697.1949998658712
369,37,-642.3376365881552
370,1,-506.1261785777747
371,4,-526.271571708763
372,6,-540.0188761727437
373,20,-626.039747589421
374,40,-674.393568922561
375,47,-687.7538711823462
376,1,-506.12638343824875
377,3,-518.403480166134
378,1,-506.12348105681957
379,46,-744.0186864243134
380,23,-596.0353508334952
381,3,-517.7246002944489
382,33,-681.9960192888391
383,1,-506.1252015808861
384,20,-588.8341232734704
385,9,-556.1584445148461
386,6,-537.1844302258844
387,76,-844.249505010416
388,1,-506.12666776903137
389,47,-749.1146528457995
390,35,-689.4691544759236
391,26,-647.649775522664
392,21,-630.9532405893818
393,63,-237.51673375819215
394,1,-506.12665691796366
395,4,-527.0076911414716
396,2,-512.9687652765513
397,1,-506.1211096635465
398,7,-542.8095382284348
399,1,-506.1235097028957
400,1,-506.12348099046187
401,17,-586.4892274933143
402,49,-760.9096168527394
403,3,-517.775349305995
404,21,-608.2307917437772
405,1,-506.127147445915
406,5,-532.0166086569624
407,5,-528.5603773255062
408,50,-736.8879085022934
409,99,-391.3289138984193
410,14,-574.3881024147954
411,10,-550.5708427375823
412,1,-506.1267419028625
413,18,-605.2297489191309
414,7,-546.9837352735319
415,13,-558.0582927263482
416,5,-528.8234814578502
417,10,-560.6012810369912
418,1,-506.12240605755494
419,2,-511.3086206120687
420,1,-506.12605838734726
421,63,-970.4020146669523
422,7,-540.8063871540427
423,46,-742.9216755749021
424,2,-512.6730169488834
425,1,-506.1221808108466
426,81,-228.86571461136714
427,1,-506.1265451425854
428,2,-511.30857002674657
429,2,-511.3136022867554
430,1,-506.1260425557658
431,9,-555.4628996351877
432,99,-421.89189660266027
433,20,-591.7340035797243
434,19,-602.0833651392335
435,38,-733.598425602525
436,2,-512.6651734489948
437,1,-506.1222077185832
438,6,-532.7688960109912
439,14,-580.0986345990517
440,14,-576.0043526741277
441,10,-559.4742236592692
442,1,-506.12105137554477
443,20,-597.7586178278555
444,8,-547.9886196722315
445,3,-518.0402537099485
446,12,-564.6152165057058
447,19,-619.4608624782167
448,1,-506.12348143542755
449,24,-617.3046399897644
450,8,-545.8205159817808
451,3,-519.5513349620157
452,1,-506.1226893347697
453,9,-556.9778016738132
454,99,-418.92276264201655
455,63,-881.0814336869062
456,3,-519.9128730930995
457,15,-585.527312968967
458,2,-511.3117686918266
459,10,-562.472917325574
460,5,-532.1839885320475
461,1,-506.12208356597336
462,7,-539.2032410872657
463,2,-512.6702218988548
464,4,-524.8221229461822
465,1,-506.1211062467641
466,10,-561.0748828797462
467,26,-633.2575694812185
468,32,-721.2792818011584
469,1,-506.1240101144986
470,88,-862.9584342152347
471,15,-591.9792708216885
472,35,-148.31984117365596
473,1,-506.1266884530028
474,11,-556.2742101691097
475,1,-506.12657130376425
476,25,-616.003641166993
477,1,-506.128305318323
478,38,-629.7577701438781
479,8,-545.1051379548618
480,1,-506.1260481413967
481,11,-551.593358884267
482,36,-721.5584107926963
483,1,-506.12603862639554
484,45,-693.2228000458662
485,9,-551.8128942722517
486,2,-512.9728155702952
487,31,-659.0245023359596
488,4,-522.2799968667535
489,4,-525.6362769013813
490,2,-511.3057962164588
491,18,-612.3182085050871
492,14,-585.5520063468257
493,4,-524.440027122597
494,1,-506.12218129829756
495,12,-552.6921733306492
496,18,-588.4033514196835
497,3,-519.7621678253298
498,71,-269.614997599314
499,10,-548.4238889224634
500,1,-506.1278955481043
501,8,-543.1990158185104
502,3,-518.4101425203173
503,24,-610.8086539056419
504,60,-774.8343418261194
505,10,-566.8828484219822
506,8,-542.042491949579
507,19,-606.6096622021612
508,22,-641.1095841724143
509,99,-429.69406716637786
510,2,-512.9795363202462
511,4,-525.3973573303739
512,2,-511.3039909013259
513,59,-876.6162718712721
514,2,-511.3105308165172
515,12,-559.7678971649161
516,1,-506.12449963443447
517,14,-559.471298073032
518,5,-530.9228485940266
519,3,-518.4007688599559
520,1,-506.12349298175656
521,2,-511.30860780642564
522,9,-554.8962927250072
523,1,-506.1234781514173
524,28,-619.4965535912899
525,28,-675.3195546722748
526,99,-408.85007998572394
527,66,-762.9198573460844
528,26,-605.7996238983476
529,37,-695.2286297830761
530,26,-626.0118293577756
531,1,-506.1266151053794
532,32,-635.6571689908837
533,6,-529.4967669411376
534,5,-527.2990789316046
535,1,-506.1268289209785
536,72,-875.0833039626291
537,60,-742.5126282428894
538,1,-506.12765287283696
539,12,-551.3964709536875
540,1,-506.12448474382893
541,1,-506.1234749791362
542,2,-511.64539420053853
543,4,-522.0974323872927
544,19,-607.5235905313831
545,22,-616.4726848052975
546,15,-582.2283660799615
547,2,-511.31427454612094
548,14,-571.648711414486
549,66,-727.9157129521989
550,15,-576.5704825505045
551,34,-646.4135905600804
552,67,-865.2041096079845
553,6,-536.6872599323149
554,21,-644.0988556027773
555,18,-597.3537797491321
556,28,-632.2957974335343
557,8,-548.108126049013
558,5,-527.7862874338724
559,18,-591.2180784757359
560,12,-556.9419124833016
561,1,-506.12669095296667
562,99,-385.6917453548274
563,1,-506.12449920880726
564,3,-517.9655007038054
565,1,-506.1225140569537
566,7,-540.5702638740748
567,6,-535.0267179474569
568,23,-625.4094602522028
569,2,-511.31386820477735
570,4,-522.5606021876187
571,27,-634.0047792393597
572,24,-610.7196744406754
573,70,-710.6253162997875
574,2,-512.6751809248433
575,1,-506.1221754135871
576,3,-518.5578769400424
577,39,-127.48884544892366
578,3,-519.7650612846012
579,99,-399.0507097093347
580,8,-543.3174352161956
581,10,-555.9220241283231
582,4,-522.4089184568408
583,2,-512.9780990360917
584,1,-506.1210876241781
585,32,-644.3980984184308
586,4,-520.6943194339714
587,4,-525.4011884457016
588,12,-571.6094178069045
589,2,-511.30580932181147
590,18,-611.7397883435458
591,7,-542.1715471374982
592,10,-561.1540804157213
593,24,-633.7182053674471
594,3,-518.4144072115624
595,9,-559.7850080632847
596,4,-522.7828215920932
597,20,-621.2047643700319
598,4,-524.2712300412722
599,34,-670.7937295747945
600,3,-517.7290866547911
601,7,-543.9773239760203
602,67,-714.9804953158348
603,15,-598.8831514384012
604,1,-506.1220702684414
605,28,-624.7840713767741
606,18,-596.4843809331657
607,26,-624.1969202980138
608,14,-563.9833418920525
609,1,-506.12866382856294
610,77,-875.4186965062163
611,49,-159.4774534331723
612,4,-523.2481018642071
613,9,-540.3802042851145
614,42,-666.2898298245262
615,4,-525.0611210729054
616,7,-541.3437322595639
617,2,-512.6690410469914
618,7,-538.8633206662295
619,6,-539.3533317857094
620,24,-632.5680018257285
621,1,-506.1260660187894
622,17,-580.9900477479273
623,2,-511.31385666084924
624,5,-530.3062629906733
625,23,-618.7051637913447
626,13,-562.4570366674735
627,6,-538.90840653694
628,53,-737.0205963791233
629,69,-806.3776926135888
630,2,-512.6721525271274
631,5,-528.8566816407075
632,2,-511.3104939975173
633,99,-315.17172990112635
634,3,-517.9746318171591
635,16,-584.0707167754771
636,14,-569.316761447006
637,1,-506.1244990568757
638,7,-542.3469078549954
639,9,-554.3974177425413
640,42,-716.7493041595042
641,23,-644.2996173169226
642,2,-511.31266805118787
643,1,-506.12605173639633
644,2,-512.667264696128
645,1,-506.1222170951271
646,10,-544.232607742736
647,1,-506.1244885169116
648,20,-588.397258553978
649,25,-645.366267487758
650,18,-602.3408697269582
651,36,-656.249348488444
652,38,-683.7960922705154
653,1,-506.1266075873393
654,80,-744.1270883360662
655,74,-848.8142323062104
656,31,-627.2271152036569
657,2,-512.9748293262068
658,6,-531.03876182199
659,58,-700.4589844314286
660,2,-511.3105898097545
661,17,-596.7419080884779
662,2,-511.3153288599944
663,16,-579.1227361129827
664,2,-512.6730292435375
665,17,-608.0223866519161
666,1,-506.12268136705006
667,3,-518.4035612467987
668,7,-541.0296973128819
669,15,-591.1446268079883
670,7,-541.6239227579856
671,2,-511.3085766806679
672,1,-506.12605853267195
673,4,-523.743142313263
674,15,-589.8774237312376
675,14,-566.9231957646178
676,6,-534.1857749977844
677,26,-613.1889362794664
678,2,-511.31911623475315
679,5,-529.5809288140164
680,11,-560.8721640683726
681,16,-594.3635435972874
682,28,-646.9749665050217
683,26,-619.1495824166158
684,29,-650.5791699308343
685,2,-511.3117683390416
686,4,-522.4073029307815
687,2,-512.9781041386558
688,4,-526.7084648254441
689,7,-538.8153708668298
690,1,-506.12583404969394
691,2,-511.308578620233
692,1,-506.12605854505165
693,4,-524.6832870057341
694,12,-552.0917441993704
695,43,-724.2548857336062
696,10,-563.8853116214948
697,44,-720.8063393421284
698,1,-506.1286250912071
699,21,-616.7756111104875
700,99,-326.05987058799224
701,12,-566.3836843135663
702,35,-116.06908618961128
703,1,-506.1266774607999
704,4,-525.6070624571848
705,17,-608.6495892665678
706,34,-620.6508838891223
707,3,-518.9691117670086
708,1,-506.1224907845026
709,2,-512.6672830030762
710,33,-650.8258724547632
711,1,-506.1282853454043
712,2,-512.6672385674901
713,33,-681.5396777081851
714,1,-506.122070547526
715,7,-542.3483092104053
716,54,-728.7590149438572
717,36,-746.6761796012338
718,2,-512.6719000426749
719,9,-551.3445076531162
720,23,-615.2669474203506
721,2,-512.978574922429
722,99,-320.5801196032463
723,60,-828.2208725561834
724,58,-692.7883227077982
725,78,-861.817791104484
726,1,-506.1276682819158
727,1,-506.1234616857403
728,7,-542.2376680945621
729,9,-548.2625228691315
730,21,-603.9077848323795
731,28,-633.1730570407274
732,6,-537.4287399115888
733,6,-541.9935133510501
734,1,-506.1224020064533
735,1,-506.12349390750336
736,52,-697.2812153087464
737,1,-506.1265579142844
738,4,-522.8750137486517
739,91,-830.6567092080602
740,6,-531.5960096697419
741,2,-512.9775283105864
742,1,-506.1210840813738
743,1,-506.1235003862513
744,2,-511.30861085429416
745,17,-573.6948021010764
746,73,-836.8431651643891
747,19,-605.9039122530836
748,1,-506.1262063919781
749,19,-583.2082205020097
750,3,-517.7247775576666
751,11,-568.171244400143
752,22,-655.1201520299401
753,5,-525.3868805378004
754,7,-543.3289003824444
755,34,-642.1518680237914
756,30,-642.035640640338
757,36,-635.1502938750953
758,2,-511.3161735084529
759,13,-571.4365511694461
760,99,-585.521526910292
761,51,-814.6543676888964
762,18,-613.6941557655891
763,14,-564.7682584928232
764,12,-565.8390587502587
765,8,-544.306245504487
766,9,-560.116788155034
767,3,-516.3761001027422
768,12,-568.4294296677076
769,12,-572.1056523911577
770,10,-554.1229417437469
771,5,-527.4798982251165
772,44,-848.5651385127969
773,11,-561.1686935116354
774,2,-511.3103973545919
775,16,-566.2796566734871
776,4,-525.2561558530894
777,18,-579.962951623684
778,1,-506.12735782517655
779,2,-512.9727984220137
780,46,-733.1153556660856
781,9,-555.4127115003716
782,10,-556.6157042613523
783,6,-531.0741539283023
784,10,-553.8050992202031
785,2,-512.6721225473557
786,23,-631.3656724685226
787,34,-660.8776403791953
788,7,-542.5461565406936
789,13,-570.1442890013885
790,1,-506.12750953016814
791,55,-204.56309048165036
792,1,-506.12805037515506
793,3,-518.5577751160062
794,6,-536.4304963153814
795,4,-525.7942040937892
796,3,-518.6416937401266
797,36,-680.5592831569525
798,13,-585.2588629682723
799,39,-734.8737002032115
800,13,-576.0403394543789
801,22,-589.2938202067121
802,38,-679.6261975982269
803,1,-506.12667681428434
804,99,-435.7391683260882
805,3,-517.4794190330251
806,2,-511.310482003016
807,6,-533.0177976659146
808,2,-512.6704253343142
809,10,-554.3922393127089
810,53,-756.4031053689431
811,4,-522.7933202573392
812,15,-567.9728462993044
813,9,-549.7188152248278
814,22,-622.876971283547
815,99,-892.7344053291902
816,57,-758.4408953054873
817,2,-511.64751053095387
818,2,-512.6704635753152
819,1,-506.12219074941663
820,12,-583.7779363827343
821,42,-671.4556028499749
822,3,-517.9817931185426
823,85,-282.36256467585906
824,13,-575.9762689387709
825,30,-617.7327725854552
826,12,-555.125077978457
827,4,-524.4781241573468
828,36,-125.51042974134249
829,5,-531.1464433883616
830,65,-785.1852475979723
831,17,-602.3527154378893
832,2,-512.9765294863157
833,6,-535.3230250013453
834,43,-659.4326305635875
835,18,-638.3611170213132
836,10,-563.9435983239011
837,38,-656.947557248073
838,1,-506.12450659930363
839,29,-679.3911066113099
840,83,-351.59192977994456
841,16,-574.5657657259352
842,50,-831.0938979717832
843,89,-300.6823834571382
844,38,-707.4789215309623
845,1,-506.124366045824
846,7,-537.2411598069393
847,61,-753.934184920023
848,1,-506.1274658079242
849,1,-506.12346320725607
850,17,-584.9330145442347
851,9,-554.2846747227466
852,1,-506.1244368489708
853,1,-506.1234948923913
854,5,-531.0547530717123
855,1,-506.12250222450166
856,31,-657.0854116425976
857,6,-531.5943339413237
858,7,-541.1887512437975
859,34,-687.3124279925727
860,2,-512.6760365856909
861,20,-603.7595199856703
862,1,-506.126612953087
863,1,-506.12346769664634
864,8,-545.9688577556401
865,10,-550.91471301134
866,1,-506.1278883475265
867,1,-506.12346078489037
868,36,-776.291898163547
869,1,-506.12492395937676
870,12,-565.0164064090914
871,99,-379.5179183525684
872,58,-983.6065450193864
873,14,-578.2784240754313
874,4,-524.6003850719884
875,39,-741.9424198839655
876,8,-543.787128482985
877,20,-634.6556323416465
878,48,-698.3607949888434
879,1,-506.12654705066547
880,5,-529.8239155234711
881,4,-523.4706313438448
882,2,-511.31359136881906
883,81,-1027.8080632361548
884,4,-524.8326736368392
885,99,-360.1319366721082
886,7,-538.576862676556
887,6,-536.5958404670087
888,3,-517.9578593105176
889,3,-517.7144779313411
890,47,-718.9435924927651
891,70,-821.6814051093584
892,8,-547.7161224501156
893,16,-582.7637610593479
894,1,-506.12583786565403
895,22,-610.292438154767
896,15,-585.7686710068732
897,7,-539.0777916568998
898,17,-598.101978763196
899,1,-506.1243870234494
900,3,-516.550745921206
901,73,-290.35556446675974
902,43,-745.7230658630609
903,2,-511.3135439895723
904,1,-506.1260430473542
905,26,-634.4758812843033
906,1,-506.1258394883363
907,1,-506.12346988849737
908,82,-936.3755734776953
909,3,-519.9191800063827
910,54,-772.5457757961847
911,13,-570.5972047377464
912,1,-506.1244381998942
913,20,-625.536717204118
914,75,-714.6154840565038
915,2,-511.31525362637433
916,22,-607.8408813859314
917,26,-643.4751704210183
918,1,-506.1247842624442
919,1,-506.1234784401527
920,42,-680.0897468130456
921,1,-506.12705070270766
922,8,-546.6779786479395
923,56,-650.7400421293863
924,17,-567.4619653930118
925,32,-648.5762509541198
926,2,-512.6754246213429
927,9,-551.6346619308372
928,1,-506.12251589153965
929,8,-544.8436770567906
930,15,-597.5373762504768
931,40,-654.8175401693211
932,3,-517.1167790260262
933,19,-618.9282200601115
934,2,-511.3085510110556
935,99,-361.1809200129491
936,68,-836.0957091509175
937,25,-646.4087969518152
938,4,-522.5739863660244
939,60,-848.1786794245623
940,34,-677.3520268239483
941,27,-668.9468353407781
942,4,-522.9154770012132
943,2,-511.3175709889742
944,12,-569.3218217333431
945,2,-512.6744889985345
946,1,-506.12218069324825
947,1,-506.123487710192
948,1,-506.12348101253747
949,2,-512.9728427372556
950,14,-567.1963939622037
951,6,-534.1870919940245
952,5,-529.1204265628337
953,6,-537.7913992084117
954,9,-553.6781237075139
955,12,-575.3886521024189
956,2,-511.6469675645843
957,37,-792.0946043213341
958,18,-599.677316130473
959,6,-541.1906497656571
960,23,-72.22507037660135
961,57,-703.282712494304
962,8,-545.8422465980753
963,2,-512.9770759632659
964,15,-589.4503968704618
965,7,-543.9554611150259
966,88,-860.5367473374077
967,4,-523.2346530315214
968,15,-581.839157123251
969,1,-506.12453729504557
970,2,-511.30859391670276
971,5,-531.2054635848599
972,6,-534.0463629850594
973,12,-571.7041835631886
974,14,-572.9107759201987
975,70,-920.1422400749091
976,50,-208.0758234553641
977,1,-506.1263931212885
978,39,-680.9411537717954
979,13,-565.4278663779278
980,2,-511.3138269933345
981,47,-159.07346681832362
982,10,-559.106696804534
983,23,-595.6459958257051
984,1,-506.12557762780887
985,4,-522.9024411368423
986,2,-512.6722645857524
987,8,-553.0978369820735
988,47,-179.37030879435443
989,2,-512.6691534829455
990,13,-576.505286634607
991,2,-512.6686690087282
992,67,-801.5220506312758
993,31,-628.4897333777634
994,15,-584.2788592545235
995,3,-517.7700694211906
996,3,-519.9100742310806
997,10,-550.8187051281585
998,6,-538.3787706912972
999,1,-506.12109273993656
1000,58,-794.1914442905977
1001,64,-795.8708105581157
1002,6,-536.4247855780142
1003,99,-827.9163459341123
1004,1,-506.126737731558
1005,2,-511.30856862825794
1006,33,-615.1326706407017
1007,8,-543.527622100814
1008,19,-607.3713144224728
1009,4,-522.9132209941212
1010,22,-617.9970971769837
1011,2,-511.6516337761852
1012,55,-654.9754855185347
1013,10,-552.2809371351418
1014,7,-535.0361417336479
1015,5,-526.966408419477
1016,1,-506.1267723330852
1017,7,-542.17230932735
1018,30,-590.9876584754685
1019,8,-541.5730957660905
1020,1,-506.12604644804827
1021,14,-591.3595402685683
1022,9,-554.3899243944683
1023,1,-506.12529491080204
1024,5,-527.3320116971349
1025,16,-591.9036376762899
1026,42,-720.6060209594903
1027,5,-527.6260876952122
1028,1,-506.1267576555336
1029,5,-530.403835502011
1030,9,-557.7200249898989
1031,46,-705.9588227091705
1032,13,-560.51548541927
1033,2,-512.6738422447452
1034,8,-539.3358507564527
1035,3,-517.9838719162935
1036,1,-506.1247750234171
1037,3,-517.7690594669851
1038,11,-564.0764235567754
1039,35,-726.2411737118987
1040,4,-522.7309399857975
1041,7,-535.0101110019828
1042,3,-518.170578704733
1043,25,-611.8303346071802
1044,12,-574.4869725160113
1045,41,-173.15099529104356
1046,3,-519.9181387150629
1047,5,-526.4821440414746
1048,46,-823.3051430248764
1049,3,-519.9160595912583
1050,5,-529.4731710798716
1051,3,-518.4036138119886
1052,6,-537.6878095928754
1053,1,-506.1221829645646
1054,57,-240.15075148365761
1055,37,-140.0040138115514
1056,6,-529.9840913872193
1057,2,-511.3173843666155
1058,14,-567.9942993625251
1059,3,-518.5670840657536
1060,20,-618.3490046560916
1061,5,-531.6771557172902
1062,16,-574.7605833657824
1063,10,-560.6166389114804
1064,34,-117.29543189718959
1065,31,-98.84997974410831
1066,25,-623.9472615581653
1067,20,-606.0767900032299
1068,21,-67.65178928389457
1069,2,-511.3146370566151
1070,21,-638.7051093925149
1071,14,-582.0828629923769
1072,94,-912.7293967117157
1073,1,-506.12719679332895
1074,19,-612.4856988352074
1075,5,-529.489234386968
1076,15,-578.2358413769605
