,duration,reward
504,6,-516.5501699347703
505,11,-537.9105578781395
506,20,-594.0735323767806
507,9,-551.1258271160384
508,2,-511.9240009155867
509,29,-621.1056242824985
510,2,-508.1743668092083
511,2,-506.07319452435513
512,44,-630.1641533435201
513,6,-529.0130875502214
514,6,-538.0620126122986
515,7,-544.9197829017218
516,9,-556.0224849829715
517,20,-608.0611177628738
518,41,-872.4635529960074
519,30,-777.7159459008469
520,3,-518.9896212844978
521,10,-562.4138204240332
522,8,-545.1466949858066
523,2,-511.9296479757906
524,11,-549.5255700850396
525,4,-526.6479038793675
526,2,-512.8655902745702
527,2,-512.3129914056225
528,10,-572.7886418489608
529,12,-567.7565997378825
530,26,-607.2934772128923
531,3,-513.9808094670769
532,17,-620.5579035546466
533,2,-506.5150738736016
534,68,-842.8232942440977
535,45,-635.1267519599198
536,6,-538.710636449378
537,64,-939.650566610039
538,3,-521.7976827804787
539,5,-536.1677731227159
540,9,-561.1396486026479
541,8,-528.0268955786134
542,63,-1057.4001208426657
543,35,-756.4687606518664
544,4,-518.6143779772582
545,7,-542.225955825531
546,6,-538.0909086147351
547,90,-1263.153460232066
548,20,-628.5120095754519
549,2,-515.4001837075666
550,17,-617.5576022567166
551,3,-517.6021821383
552,10,-594.9037336907309
553,11,-593.76298916099
554,26,-651.9529132776394
555,2,-511.7556428346677
556,29,-682.2781602453593
557,24,-670.8805763545021
558,6,-536.1899443038637
559,11,-565.3392995973645
560,37,-714.2098068651811
561,2,-512.1289382555647
562,4,-512.3078298916895
563,25,-606.2075400917247
564,8,-528.274858497313
565,6,-517.5892449097836
566,2,-511.82168899143
567,12,-585.3033087349382
568,5,-537.3671376734591
569,11,-558.6602007316573
570,18,-625.0641815959494
571,16,-612.4653305329756
572,11,-573.431181961786
573,2,-508.177766510065
574,43,-735.4284598841436
575,2,-505.70149796757846
576,54,-796.4998648222111
577,23,-628.221201525925
578,3,-518.8626489207063
579,5,-541.4355350467129
580,4,-528.595528665483
581,49,-858.6512673481469
582,5,-528.8012963325834
583,12,-570.0643634789824
584,41,-889.8837686006426
585,22,-620.1058430833461
586,2,-505.6962453795611
587,3,-516.5072815934109
588,25,-642.6465010620125
589,31,-618.7820304548572
590,36,-678.3698936052688
591,24,-642.5329883036701
592,15,-550.7132999252641
593,23,-653.6600676901891
594,43,-796.1397985006229
595,68,-774.294381028358
596,18,-602.0880904446218
597,5,-542.6634840212623
598,2,-512.8662868348928
599,5,-526.0364551970331
600,3,-522.7353281948899
601,9,-533.4243492680924
602,59,-850.5973213989154
603,79,-869.3599388079234
604,4,-521.7074724511936
605,19,-600.1418837745169
606,29,-710.7101561836854
607,42,-888.9073402615301
608,11,-568.5075465196746
609,10,-553.387170648951
610,4,-521.7206618039318
611,68,-1002.9213263155623
612,5,-528.5082415141682
613,4,-525.2347586967898
614,14,-582.0350501404635
615,4,-515.4975155238595
616,2,-511.7531777985715
617,20,-612.8243900095073
618,2,-508.6666561550356
619,13,-595.7474480606952
620,17,-618.2114045971136
621,2,-513.3777803611096
622,45,-884.0537220259366
623,9,-526.2341694228504
624,3,-517.9641531220935
625,56,-889.4761811196447
626,8,-525.153605992628
627,4,-524.9630070764681
628,3,-519.5374936469808
629,2,-513.3757179353378
630,2,-512.3835007280918
631,4,-513.5146072293559
632,2,-514.8752739413756
633,14,-607.7376396627558
634,2,-511.68107739473044
635,35,-662.269391732854
636,6,-538.5646566820528
637,22,-679.7597473479341
638,32,-604.1060489700135
639,10,-556.574764279739
640,3,-517.8282590957189
641,6,-534.6103221003011
642,4,-523.7414336840287
643,2,-515.4001606378988
644,30,-748.471944120403
645,3,-524.0577635319913
646,30,-602.6030581511377
647,2,-512.9141559279168
648,26,-658.0516655942652
649,10,-551.9308860006822
650,39,-125.06944803948247
651,4,-526.0463024429938
652,10,-568.1742585200309
653,2,-508.67167883022273
654,10,-570.4093560843557
655,17,-611.4342537280041
656,16,-597.7892948359525
657,73,-933.4968476864874
658,5,-538.9156653791478
659,6,-537.064724298629
660,12,-561.2294196738384
661,13,-575.52696134602
662,6,-518.0460333864535
663,2,-512.9073026179183
664,12,-553.3936968625547
665,2,-514.8753552649786
666,6,-534.1176274416387
667,7,-543.3867162456432
668,64,-847.3705559018688
669,46,-743.3728601518915
670,39,-853.1397608117488
671,8,-554.377248200079
672,17,-624.8335553834149
673,5,-527.6422244968645
674,3,-520.9463991182367
675,38,-747.6684032375329
676,34,-796.3373061104938
677,25,-669.5238184955318
678,36,-835.1788246736726
679,2,-508.39616109565617
680,14,-573.500320242066
681,27,-670.5939512907117
682,17,-613.8090271311829
683,6,-532.7935497321016
684,24,-638.5222817786886
685,21,-677.9919446737988
686,2,-511.5859208532614
687,2,-512.4024286522276
688,18,-583.5918825080093
689,7,-531.7967938561247
690,28,-668.8105960042785
691,4,-530.3883383629142
692,2,-511.68248332281155
693,3,-519.281613770351
694,4,-527.202399706821
695,11,-552.5827668966174
696,2,-512.1006260480702
697,25,-690.8832246148506
698,49,-705.1679544130191
699,27,-621.522602412964
700,9,-572.6539293294234
701,40,-706.1347605983467
702,59,-1128.6511179516688
703,8,-537.4221457878318
704,14,-537.857170373894
705,43,-762.4416181076871
706,4,-526.1444692082155
707,32,-736.5418632423118
708,3,-519.1772355251171
709,13,-580.264712868833
710,90,-1299.5370086295457
711,28,-700.218296912218
712,2,-506.0695662458011
713,8,-535.9291592025144
714,3,-513.2141501228131
715,17,-589.567377976243
716,2,-511.9229558096477
717,26,-628.619791266075
718,64,-1154.7976942851406
719,29,-681.388671878654
720,62,-743.8173790545056
721,3,-514.6383333985967
722,9,-553.7642412937182
723,9,-529.0024880156388
724,2,-512.6285738487948
725,4,-523.9422664446558
726,5,-512.9955466322982
727,3,-523.163344293383
728,2,-512.3891196268037
729,10,-579.5521513887546
730,6,-530.6165623971169
731,12,-581.766967929243
732,16,-600.7086837082776
733,8,-570.4580226561487
734,8,-545.5006598734662
735,8,-550.426927161497
736,2,-511.61483460752
737,2,-508.184652348885
738,12,-588.1874482341256
739,42,-836.4229678617368
740,4,-511.4320276120463
741,18,-572.6288124106652
742,6,-548.8482117407876
743,7,-522.892469188243
744,28,-703.545986299133
745,8,-552.7544829426054
746,12,-577.4960153734373
747,45,-797.8234252953655
748,20,-597.5853677780304
749,2,-506.0726867370879
750,25,-621.4571892011576
751,45,-790.380492529413
752,2,-512.1309409634075
753,2,-512.1777865279715
754,34,-710.2053408126783
755,16,-594.9859841870375
756,10,-558.7144484027936
757,2,-515.4003514070864
758,7,-542.9229256209445
759,10,-562.4067891644384
760,88,-965.1391307709905
761,25,-600.0559201668664
762,3,-517.5041369814985
763,16,-592.1427850236283
764,8,-569.4211999732694
765,4,-527.169048308816
766,7,-543.7154855344245
767,3,-520.0112818259532
768,28,-780.0066234107069
769,10,-563.8051659832537
770,11,-544.3940394014184
771,43,-734.5969584063544
772,4,-524.4333233980718
773,3,-513.2156111817062
774,4,-530.2548296305683
775,39,-667.2460026965213
776,30,-737.6431444896182
777,49,-945.4528360604126
778,31,-661.9638389991404
779,30,-108.04322835226587
780,18,-664.998273792292
