,duration,reward
104,21,-553.8640461135979
105,33,-658.5871241587506
106,12,-40.74850926514106
107,37,-627.9959614159525
108,4,-515.5074623231311
109,24,-577.4705335523215
110,13,-25.741964668090844
111,20,-558.288420192022
112,25,-625.287421852443
113,4,-521.6957432045006
114,3,-516.7108232976332
115,10,-567.3112013986929
116,5,-520.0846090173877
117,31,-595.6867031206829
118,26,-618.1860122104947
119,3,-521.8130063957929
120,18,-549.5286094179149
121,25,-576.3725159369318
122,18,-561.9703754701941
123,2,-508.1753909113459
124,23,-560.8250462086996
125,5,-520.7837594363872
126,21,-556.5663481642464
127,25,-582.0218529293334
128,12,-584.4563545269543
129,16,-545.0834192701077
130,8,-516.7543018937909
131,2,-508.17343360452924
132,5,-513.4851040319966
133,4,-523.922133814199
134,29,-122.66702896812276
135,28,-90.61042571420425
136,14,-33.27250919677436
137,19,-567.6859047206501
138,6,-12.615359947795866
139,30,-584.6742222093504
140,12,-42.466341262818865
141,19,-71.67689650615743
142,21,-78.26609571380509
143,8,-517.3320118672633
144,25,-88.07966305829486
145,4,-521.6884094714868
146,2,-508.18767686382813
147,6,-512.3533374092183
148,18,-565.6499886824016
149,30,-115.6364996767186
150,3,-511.4556280194222
151,22,-87.26143332931542
152,3,-511.4555715961243
153,24,-571.7256657224864
154,22,-563.5022071379016
155,10,-521.3888940831988
156,6,-541.9713956479475
157,6,-544.7001111404037
158,3,-521.8340112102318
159,19,-567.4544522069215
160,22,-85.17574286694983
161,22,-80.76571300146445
162,26,-584.2784876029459
163,18,-66.68535397772912
164,33,-606.9899874927148
165,23,-575.3472969144357
166,3,-521.8235145178081
167,99,-482.5981490560666
168,12,-42.42936379734759
169,22,-82.38017639904467
170,3,-521.8001246287231
171,99,-305.9092857893526
172,99,-300.7097226198776
173,22,-568.4970664428965
174,99,-236.79489766377782
175,99,-165.6706054741663
176,3,-521.7932312714277
177,22,-569.8397928067287
178,99,-367.64737900094735
179,99,-197.2884217195674
