,Temporal Difference Loss,Mean Reward,Epsilon,Mean Durations
0,0.0,-593.4174194335938,0.8998317122459412,16.200000762939453
1,28.095863342285156,-621.7454223632812,0.8996617794036865,17.0
2,31.945476531982422,-595.8004150390625,0.8994918465614319,20.200000762939453
3,16.358503341674805,-654.2252807617188,0.899321973323822,26.0
4,42.867462158203125,-618.2828979492188,0.8991521000862122,23.200000762939453
5,15.930500030517578,-555.931884765625,0.8989822864532471,9.600000381469727
6,16.043724060058594,-545.5823974609375,0.8988125324249268,8.800000190734863
7,23.63602066040039,-582.578369140625,0.8986427783966064,14.0
8,41.85942077636719,-541.9544067382812,0.8984730839729309,7.599999904632568
9,15.602431297302246,-554.82275390625,0.8983033895492554,10.800000190734863
10,37.929527282714844,-641.1041870117188,0.8981337547302246,24.0
11,19.09097671508789,-620.1484375,0.8979641199111938,18.200000762939453
12,19.135128021240234,-603.26171875,0.8977945446968079,14.800000190734863
13,26.369441986083984,-596.6904907226562,0.8976250290870667,13.199999809265137
14,47.91555404663086,-553.8055419921875,0.8974555134773254,8.0
15,18.954648971557617,-586.3829956054688,0.897286057472229,28.0
16,18.928394317626953,-538.1348876953125,0.8971166014671326,7.0
17,29.464859008789062,-530.6328125,0.8969472050666809,5.400000095367432
18,22.19016456604004,-598.4070434570312,0.8967778086662292,17.399999618530273
19,22.365306854248047,-554.0895385742188,0.8966084718704224,8.199999809265137
20,25.737825393676758,-534.3800659179688,0.8964391946792603,5.599999904632568
21,22.792747497558594,-599.4122924804688,0.8962699174880981,13.800000190734863
22,38.91963577270508,-658.1085205078125,0.8961006999015808,26.799999237060547
23,21.82110023498535,-688.9649047851562,0.8959314823150635,34.0
24,14.879329681396484,-647.4224243164062,0.8957623243331909,18.399999618530273
25,15.411970138549805,-548.5882568359375,0.8955931663513184,11.0
26,28.51962661743164,-529.3048095703125,0.8954240679740906,4.599999904632568
27,21.399368286132812,-583.4244384765625,0.8952549695968628,23.600000381469727
28,8.575522422790527,-724.133056640625,0.8950859308242798,52.400001525878906
29,31.619186401367188,-699.7177124023438,0.8949169516563416,31.0
30,22.479524612426758,-685.46826171875,0.8947479724884033,26.799999237060547
31,41.21894836425781,-589.5831909179688,0.8945790529251099,13.199999809265137
32,37.399169921875,-577.5903930664062,0.8944101333618164,14.399999618530273
33,25.151199340820312,-589.1839599609375,0.8942412734031677,13.0
34,27.28240394592285,-514.1395263671875,0.8940724730491638,2.4000000953674316
35,23.995342254638672,-590.4166259765625,0.8939036726951599,14.0
36,31.340797424316406,-578.2520141601562,0.8937349319458008,15.399999618530273
37,33.47917938232422,-589.2426147460938,0.8935661911964417,17.799999237060547
38,9.02709674835205,-563.7858276367188,0.8933974504470825,10.0
39,36.322959899902344,-562.9950561523438,0.8932288289070129,14.0
40,23.054893493652344,-634.7943725585938,0.8930602073669434,22.200000762939453
41,29.94070816040039,-648.5943603515625,0.8928915858268738,24.200000762939453
42,32.146202087402344,-512.529541015625,0.892723023891449,2.5999999046325684
43,37.402259826660156,-526.08642578125,0.892554521560669,4.800000190734863
44,41.147586822509766,-612.1867065429688,0.8923860192298889,17.200000762939453
45,12.30966854095459,-574.568603515625,0.8922175168991089,11.0
46,21.701095581054688,-544.5919189453125,0.8920491337776184,7.199999809265137
47,14.579185485839844,-568.6406860351562,0.8918807506561279,9.600000381469727
48,21.619930267333984,-518.84912109375,0.8917123675346375,4.800000190734863
49,37.186405181884766,-514.7301025390625,0.8915440440177917,5.599999904632568
50,23.886157989501953,-510.33355712890625,0.891375720500946,1.7999999523162842
51,20.603269577026367,-613.6834716796875,0.8912075161933899,24.399999618530273
52,18.99565887451172,-572.337646484375,0.891039252281189,14.600000381469727
53,13.322158813476562,-453.61322021484375,0.8908710479736328,16.200000762939453
54,16.504112243652344,-508.1568298339844,0.8907029032707214,24.0
55,10.190693855285645,-634.4413452148438,0.8905348181724548,23.399999618530273
56,24.62588119506836,-672.2789306640625,0.8903667330741882,34.20000076293945
57,21.76171112060547,-602.6763305664062,0.8901986479759216,13.800000190734863
58,25.972824096679688,-664.8255615234375,0.8900306224822998,31.600000381469727
59,17.215595245361328,-639.0587158203125,0.8898626565933228,36.0
60,18.83547592163086,-626.1055297851562,0.8896946907043457,54.400001525878906
61,22.31061553955078,-595.158447265625,0.8895267844200134,46.20000076293945
62,12.726572036743164,-670.4829711914062,0.8893588781356812,40.0
63,28.75327491760254,-703.8577880859375,0.8891910314559937,26.200000762939453
64,16.347810745239258,-601.1904907226562,0.8890231847763062,19.600000381469727
65,21.632476806640625,-569.9557495117188,0.8888553977012634,9.800000190734863
66,21.833459854125977,-560.6651000976562,0.8886876702308655,9.0
67,20.059791564941406,-651.5216064453125,0.8885199427604675,27.0
68,9.66554069519043,-649.9972534179688,0.8883522152900696,26.399999618530273
69,21.661287307739258,-520.4116821289062,0.8881846070289612,4.199999809265137
70,14.726568222045898,-516.3935546875,0.888016939163208,23.799999237060547
71,23.647682189941406,-591.3373413085938,0.8878493905067444,11.600000381469727
72,10.738109588623047,-587.857177734375,0.8876818418502808,13.399999618530273
73,28.15927505493164,-570.9236450195312,0.8875142931938171,10.800000190734863
74,14.217290878295898,-515.7282104492188,0.8873468041419983,3.0
75,16.88792610168457,-562.3353271484375,0.8871793746948242,9.0
76,5.771060943603516,-594.490478515625,0.8870119452476501,28.399999618530273
77,8.699237823486328,-616.731689453125,0.8868445754051208,36.599998474121094
78,15.255362510681152,-611.9452514648438,0.8866772055625916,15.199999809265137
79,26.56742286682129,-592.9653930664062,0.886509895324707,16.799999237060547
80,19.709365844726562,-552.2451782226562,0.8863425850868225,10.0
81,6.022096633911133,-613.3587646484375,0.8861753344535828,14.800000190734863
82,18.36684799194336,-561.7970581054688,0.8860081434249878,9.0
83,16.643503189086914,-620.6411743164062,0.8858409523963928,19.600000381469727
84,20.669944763183594,-524.5264282226562,0.8856738209724426,4.400000095367432
85,23.82853126525879,-613.4788818359375,0.8855066895484924,19.0
86,16.80355453491211,-582.7860107421875,0.885339617729187,14.199999809265137
87,17.44887924194336,-557.2718505859375,0.8851725459098816,14.399999618530273
88,15.08232593536377,-588.7496337890625,0.885005533695221,14.0
89,15.357135772705078,-526.0452270507812,0.8848385214805603,4.599999904632568
90,13.156332015991211,-570.8028564453125,0.8846715688705444,9.399999618530273
91,10.663467407226562,-514.4323120117188,0.8845046758651733,2.5999999046325684
92,10.943608283996582,-649.0386352539062,0.8843377828598022,21.399999618530273
93,7.218077659606934,-686.3330688476562,0.8841709494590759,30.600000381469727
94,16.869230270385742,-597.5567626953125,0.8840041160583496,19.600000381469727
95,15.788434028625488,-630.2522583007812,0.8838373422622681,28.399999618530273
96,16.97311782836914,-584.6863403320312,0.8836705684661865,17.799999237060547
97,6.551979064941406,-642.5325317382812,0.8835038542747498,22.399999618530273
98,8.578518867492676,-489.5316467285156,0.8833371996879578,22.399999618530273
99,21.1959228515625,-528.8455810546875,0.8831705451011658,5.0
100,11.10205078125,-657.5071411132812,0.8830039501190186,30.0
101,20.827102661132812,-606.238037109375,0.8828373551368713,26.799999237060547
102,12.22601318359375,-578.1703491210938,0.8826707601547241,14.800000190734863
103,24.89257049560547,-630.3214721679688,0.8825042843818665,25.399999618530273
104,16.957740783691406,-558.4625854492188,0.8823378086090088,10.0
105,10.97498893737793,-565.5897216796875,0.8821713328361511,8.800000190734863
106,12.080306053161621,-552.1085815429688,0.8820049166679382,10.199999809265137
107,8.218893051147461,-579.7009887695312,0.8818385601043701,16.799999237060547
108,8.884305000305176,-580.8284301757812,0.881672203540802,17.600000381469727
109,21.944902420043945,-638.7999877929688,0.8815058469772339,23.200000762939453
110,12.176946640014648,-576.7683715820312,0.8813395500183105,13.399999618530273
111,12.707139015197754,-593.0960693359375,0.881173312664032,17.200000762939453
112,16.661033630371094,-656.453369140625,0.8810071349143982,23.799999237060547
113,10.421448707580566,-684.0474243164062,0.8808408975601196,21.399999618530273
114,10.277002334594727,-602.56396484375,0.8806747794151306,14.600000381469727
115,17.282140731811523,-591.867919921875,0.8805086612701416,12.800000190734863
116,10.358776092529297,-819.358154296875,0.8803425431251526,42.400001525878906
117,19.43454933166504,-906.9436645507812,0.8801765441894531,57.20000076293945
118,13.68974494934082,-739.9028930664062,0.8800104856491089,39.20000076293945
119,15.06558895111084,-651.8421020507812,0.8798444867134094,26.0
120,16.012609481811523,-562.2763671875,0.8796785473823547,13.399999618530273
121,15.150127410888672,-639.9496459960938,0.8795126676559448,21.0
122,20.396791458129883,-591.1415405273438,0.8793467283248901,15.800000190734863
123,13.334391593933105,-644.3553466796875,0.879180908203125,22.0
124,26.039695739746094,-518.0560302734375,0.8790150880813599,3.0
125,8.505437850952148,-549.3678588867188,0.8788492679595947,9.399999618530273
126,18.13800811767578,-543.6407470703125,0.8786835670471191,6.400000095367432
127,18.092803955078125,-545.9443969726562,0.8785178065299988,6.800000190734863
128,7.839866638183594,-563.1857299804688,0.878352165222168,10.199999809265137
129,16.505970001220703,-548.2483520507812,0.8781864643096924,6.400000095367432
130,14.644879341125488,-610.108154296875,0.8780208826065063,22.200000762939453
131,18.444866180419922,-620.329345703125,0.8778553009033203,22.200000762939453
132,15.387187957763672,-667.022705078125,0.8776897192001343,32.0
133,5.47617244720459,-517.94921875,0.877524197101593,3.799999952316284
134,3.788072109222412,-682.7055053710938,0.8773587346076965,29.0
135,8.027204513549805,-547.063232421875,0.8771932721138,7.599999904632568
136,14.925432205200195,-561.4711303710938,0.8770278096199036,9.399999618530273
137,12.29565143585205,-519.3114013671875,0.8768624663352966,3.4000000953674316
138,9.396848678588867,-610.2684936523438,0.8766970634460449,22.0
139,12.766119003295898,-535.0462036132812,0.8765317797660828,6.0
140,15.441930770874023,-607.5635986328125,0.8763664960861206,24.0
141,7.769696235656738,-546.0897827148438,0.8762012124061584,9.399999618530273
142,5.97983455657959,-511.6042785644531,0.8760359883308411,1.7999999523162842
143,13.710328102111816,-650.8933715820312,0.8758708238601685,27.399999618530273
144,10.107755661010742,-563.26220703125,0.8757056593894958,8.800000190734863
145,4.803033828735352,-575.7941284179688,0.8755404949188232,10.399999618530273
146,15.281951904296875,-597.15869140625,0.8753754496574402,17.200000762939453
147,18.43840980529785,-574.6060180664062,0.8752103447914124,11.399999618530273
148,13.716343879699707,-586.4970092773438,0.8750453591346741,18.600000381469727
149,11.289352416992188,-638.4244384765625,0.8748803734779358,25.799999237060547
150,15.24935245513916,-634.7932739257812,0.8747153878211975,23.799999237060547
151,8.38033676147461,-546.412841796875,0.874550461769104,7.0
152,5.534939765930176,-580.740234375,0.8743855953216553,10.600000381469727
