rr,x,y,z,x_final,y_final,z_final,origin,final,x_move,y_move,z_move,done
11,0.19678009264900365,0.03668027517134648,0.5295976045569043,0.1948252302592254,0.031558407012506895,0.5302631287290304,7.9127632634457825,0.7032339992372738,20,51,7,False
11,0.19688079248864207,0.03668101271468366,0.5296973132798756,0.19483065924065732,0.03155731340538853,0.5303107271185715,7.914491923450117,0.6513002353825681,21,51,6,False
11,0.1968780017380415,0.03668098812310605,0.5297977244065213,0.194801549455282,0.03167404734207391,0.5306771438893189,7.811265454626238,0.19725931332517654,21,50,9,True
11,0.19698112100835258,0.03668188905111147,0.5297989810719889,0.19489034505443908,0.0317534513651488,0.530514793670167,7.914028987475146,0.19831264054269437,21,49,7,True
11,0.1968761042636148,0.03668214461183328,0.5296020346993414,0.19490052863790053,0.03158447191538251,0.5304151599500879,8.006214176106614,0.45089677243005666,20,51,8,False
11,0.19678242701120296,0.03668084936270649,0.529698485153103,0.19480644442551698,0.031582993927825334,0.5302112495387468,7.814791220806389,0.7493121079108628,20,51,5,False
11,0.19680506748502885,0.03668082569181902,0.5296882658073057,0.1947872663275192,0.03138265000642031,0.5303680338074215,7.84762736954217,0.8120498586389607,20,53,7,False
11,0.1969803779098146,0.03668006094654336,0.5296980281099875,0.19489394031564447,0.031606672084808454,0.5306966608414416,8.012410746370463,0.15272675810538983,21,51,10,True
11,0.19678271219646848,0.036681020053933644,0.5297997394178511,0.1947328958651333,0.031633117553377665,0.5304373644451345,7.713992832551003,0.5466221363545354,20,50,6,False
11,0.19698008466098685,0.03668160280903249,0.529599635156822,0.19494968508563915,0.03140936664488253,0.5303397056248499,8.112052313197339,0.7506128159066872,20,53,7,False
11,0.19688136818724533,0.03667990825296835,0.5295987982352124,0.19485718365976484,0.03155757963182376,0.5303373460585687,8.012478205001255,0.5978906498425862,20,51,7,False
11,0.19698769797644927,0.03668098986729751,0.5297943585868129,0.19483317465313899,0.03172522846790088,0.5306094598041038,7.924329256933843,0.18213707485628672,22,50,8,True
11,0.19688096117691672,0.03668227738273716,0.5297988870829236,0.19475197884982492,0.0316336781147481,0.5304127884063641,7.814351476730291,0.5515546290628393,21,50,6,False
11,0.1968821819275715,0.03668158541211036,0.5296974782196431,0.19493093268457873,0.03155807351666862,0.5303612779824428,7.9162891200387495,0.5615811854672581,20,51,7,False
11,0.19698191697543185,0.03668101182550748,0.5296976533221208,0.1947554150463851,0.031482770987946995,0.5303613194487813,8.015275478818474,0.7504945168865518,22,52,7,False
11,0.1968798637638127,0.036680463833033694,0.5295992542709844,0.1948529854113079,0.03155871070168387,0.5301877752091697,8.011073325861927,0.7505286778384523,20,51,6,False
11,0.1969813394374849,0.03668101983694383,0.5295970934227723,0.19475595779958985,0.031482578483871204,0.5304114520972488,8.115265851656396,0.7000116192900641,22,52,8,False
11,0.19678203186337165,0.03668045280445814,0.5296983436171366,0.19481764979536198,0.03155711777838127,0.5302162896723956,7.814141050693113,0.7589427538610416,20,51,5,False
11,0.19688102537156316,0.03668101511114169,0.5295976082931743,0.194753497689642,0.031584191092983174,0.5304127584687852,8.014432189530545,0.5995527485895408,21,51,8,False
11,0.19698705451644555,0.036680818155673645,0.5297950221440504,0.19485895531238268,0.031632763389497054,0.5303599722356309,7.922850528068764,0.49830906248929385,21,50,6,False
11,0.19678229680086745,0.03668159123965736,0.5296983715968274,0.19488569733147362,0.03175421212992857,0.5306235934535427,7.815516443697351,0.09492134491217996,19,49,9,True
11,0.19698155749416557,0.036682523377029874,0.5296001565803499,0.1947799698532143,0.031583560877474284,0.5303380605003706,8.113924290845537,0.6484087689407753,22,51,7,False
11,0.19697695041496666,0.036680824219635755,0.5296990435849174,0.19492403933071903,0.03163222006465577,0.5303390927408473,8.008731049684997,0.5027265252158797,21,50,6,False
11,0.19688151667035067,0.036681583159296094,0.5296984086948597,0.19483092596724938,0.03165872063884524,0.5305119595939101,7.914691134786988,0.348393799995253,21,50,8,False
11,0.19678078459848036,0.03668143262654816,0.5296003942216706,0.1948667196221524,0.03163409581100479,0.530092958386863,7.911823003357882,0.7562261799797521,19,50,5,False
11,0.19698107972269127,0.036681574124854954,0.5296962617051837,0.1948806892879512,0.03162594676062981,0.5306550232784257,8.016392142362495,0.1883406729932119,21,51,10,True
11,0.19688124610739294,0.03668117296275347,0.5297004107653219,0.19485350027206155,0.0317132690361301,0.5306259297232903,7.912008304824441,0.15730096851802877,20,50,9,True
11,0.19698054522520195,0.03668183978340184,0.529600846502676,0.19476414554352267,0.031705897383541015,0.5306867571741681,8.111538505927719,0.1931998987681205,22,50,11,True
11,0.1967817623718153,0.03668214014751087,0.5297992649067885,0.19465625605036374,0.03165862553170752,0.530236274733732,7.7146376125376,0.7988436841966512,21,50,4,False
11,0.1967815592209491,0.0366814094807118,0.5295975223781952,0.19463099712676513,0.03155838127906524,0.5304116534391785,7.915446323465608,0.7489681549910643,22,51,8,False
11,0.19688735966973178,0.036681002470684454,0.5297949734487807,0.19483455094675672,0.03158260594064362,0.5303848146025562,7.823388691635514,0.548028510043444,21,51,6,False
11,0.19677815301617765,0.03668084797201071,0.5296004195944005,0.19477543212648213,0.03155851324174891,0.5304146286299378,7.908581393787806,0.6014260018310791,20,51,8,False
11,0.19680140186288633,0.03668106306327901,0.529591986959774,0.19471382341321067,0.03163281083895192,0.5304440596505182,7.940477966391247,0.5593060973191344,21,50,9,False
11,0.19688113740655616,0.03668159600708237,0.5295987584201531,0.19481077395199223,0.031743628167265114,0.5306525994315354,8.013974993485355,0.14299844920717675,21,49,11,True
11,0.19678146390284867,0.03668245619963878,0.5296007653057657,0.19505297320510986,0.031559012693745336,0.530339329724244,7.913154796721694,0.7046307871204638,17,51,7,False
11,0.1967798702997374,0.03668103357167901,0.5296991494697028,0.19489280751805355,0.031717858910123076,0.5305657649195685,7.8117544017136105,0.1735686522547908,19,50,9,True
11,0.19688210556644475,0.03668225210099624,0.5295998185218315,0.19486583990315517,0.03173044887971577,0.5305657726859816,8.014539145609483,0.18793853114740244,20,50,10,True
11,0.19678219819717366,0.03668233527503301,0.5296992236633254,0.1948673252525501,0.03153423466772691,0.53029232037671,7.815309808881177,0.6561197030128946,19,51,6,False
11,0.19680498555523923,0.036681206513842046,0.5296890759559618,0.19479280744679758,0.031657979067079636,0.5304412942634295,7.847116113119418,0.4579192226932677,20,50,8,False
11,0.19688103491961728,0.03668141723151919,0.5295993816261209,0.19492686551117328,0.03148492625993177,0.5301886026107502,8.01307052501557,0.8033366404912867,20,52,6,False
11,0.19698055315262764,0.0366804634096588,0.5295976043039875,0.19491720406558818,0.03155799532455966,0.5305169208012309,8.113412258298897,0.39228793979756427,21,51,9,False
11,0.19700446492641682,0.03668103387900573,0.5295909343340686,0.1947638434250482,0.031583302042927267,0.5303438590611922,8.144564471353949,0.6589954708322715,22,51,8,False
11,0.196880888327091,0.03668081188867317,0.5297970969288475,0.19483078767934536,0.031455686935080204,0.530460791031992,7.81460328691666,0.6027343535824209,21,52,7,False
11,0.1969044560891848,0.03668060846042415,0.529789418255991,0.1949141476017337,0.031557961688152225,0.5303171496372024,7.845646293617891,0.5890362763789903,20,51,5,False
11,0.19678172490820445,0.03668101961381348,0.5296979016514779,0.19491008891946704,0.03155769562609362,0.5304354803521328,7.81484287053999,0.4669129412405437,19,51,7,False
11,0.1969808054266961,0.03668099577905609,0.5297978084421665,0.19489053399654038,0.03165744417304446,0.5303259003925636,7.9139927635856475,0.4761214378515427,21,50,5,False
11,0.19678232297631854,0.0366814127674151,0.5295985757459323,0.19474332397813543,0.03148253408152851,0.5302822822724826,7.915159997801319,0.8418596678533563,20,52,7,False
11,0.1969797372031333,0.03668042993625392,0.5296971102535272,0.1949509923475614,0.03163425698492972,0.5303625500792463,8.013056885860014,0.5041852833853888,20,50,7,False
11,0.1968804986388073,0.03668161056339703,0.5295992804518117,0.1947474106058891,0.03165996635856212,0.5303403768933739,8.01282875039258,0.6022461421748421,21,50,7,False
11,0.1967813048765304,0.03668141466489011,0.5296979065494197,0.19494973881223177,0.031558892006255224,0.5303887050425782,7.814812992000736,0.5521417633983228,18,51,7,False
11,0.1968050754101194,0.03668102825502417,0.5296896304499441,0.19493831860657357,0.03150763526212315,0.530293640700955,7.846473215199434,0.6870426434954086,19,52,6,False
11,0.1967816309035603,0.036680244985824284,0.5297972091293464,0.19495664591569278,0.031505820930474285,0.5305358635893842,7.71466676003818,0.4649613958342541,18,52,7,False
11,0.19688229393387166,0.03668024276805776,0.5297985771028437,0.19483136083754965,0.03150684572078451,0.5303113965817584,7.813959599085651,0.7003968599073734,21,52,5,False
11,0.196980791340442,0.03668026088450482,0.529598325950016,0.19476646402729206,0.03148222533319606,0.530442347513546,8.112726274930786,0.6589631259658058,22,52,8,False
11,0.1968803609348034,0.03668045958237803,0.5295991958628128,0.19484492048668728,0.03155782719403338,0.5303414147175228,8.01162465436861,0.6058376017564482,20,51,7,False
11,0.19678165214248175,0.03668101722714506,0.5296979170321228,0.1948804782645895,0.031672716110548296,0.5306175776656246,7.8147523375040056,0.1792279592375684,19,50,9,True
11,0.19677922758650357,0.036681514253858294,0.5298003901077777,0.19477607671974098,0.03148179647863464,0.5302386492381376,7.710351732584137,0.8534775634867486,20,52,4,False
11,0.19688180259121657,0.03668043032855317,0.529696893252682,0.19475394964858528,0.031708274480472365,0.5305369055960163,7.915339667087712,0.35087027492600176,21,50,8,False
11,0.19690609569767317,0.036682160546647136,0.529689534879802,0.1948937495386425,0.031733244361579496,0.5303666618988974,7.948721364518296,0.3563442008805845,20,49,7,False
11,0.19698107375922502,0.03668197832935205,0.529598796635556,0.19494548777539888,0.03163560289282824,0.5302661530598205,8.114255453021052,0.5937318227501043,20,50,7,False
11,0.19700401690981767,0.036681631322022346,0.5295895071184856,0.1947774489650269,0.03158436068396238,0.5303386233873708,8.14614111335435,0.6495669636398388,22,51,7,False
11,0.19678186370328862,0.03668084328621901,0.5296977754611064,0.19480639169489988,0.03150806055779555,0.5302861504507106,7.814931528401181,0.749397296593915,20,52,6,False
11,0.19688079073798653,0.03668025612044856,0.529697580426249,0.19501682056353176,0.03158126532016521,0.5302255575843683,7.913466432186016,0.7599976589982155,19,51,5,False
11,0.19698273707636033,0.036680787603411924,0.5297959352215011,0.19475576589089313,0.031481986047050714,0.5301443482808197,7.917589458271062,0.9678997812364032,22,52,3,False
11,0.1967815956252016,0.0366804180361025,0.529795958294568,0.1947268105647266,0.03165802821398485,0.530161313249777,7.716055366736002,0.8038479715114927,21,50,4,False
11,0.19697971374761575,0.03668137564095891,0.5296965168858042,0.19477577478677605,0.03165916090760214,0.5302117805376949,8.014572502770406,0.7032837679268461,22,50,5,False
11,0.19687955323417652,0.0366814100308786,0.5295981387909172,0.1948261824585147,0.03173336529689004,0.5303382210132733,8.012824474137869,0.4522312313218618,21,49,7,False
11,0.19687779758970397,0.03668196573667548,0.5296991284267495,0.19482481625868567,0.031608515137900514,0.5302131744348386,7.910634899629926,0.7034941685751389,21,51,5,False
11,0.19690066055655753,0.03668176944882845,0.5296896760426186,0.19473765231505338,0.03145890617033818,0.5302923317094751,7.942753962767307,0.8611098051332783,22,52,6,False
11,0.19678114318086248,0.03668064366758389,0.5296975826570567,0.19480615541079033,0.031557235607184764,0.5303861765350552,7.814204191389646,0.6004324469696953,20,51,7,False
11,0.19677858476518856,0.03668099778717809,0.5297982910738857,0.19487588674646925,0.031808748616291474,0.5304632463271404,7.711291478480958,0.3196155426817976,19,49,7,False
11,0.19678217159164868,0.03668256644759621,0.5295996252409206,0.19473258178234823,0.03166065068063696,0.5304124524473238,7.915112798324214,0.5443150896909249,20,50,8,False
11,0.19698035734767644,0.03668139490167216,0.5297974425516008,0.19477852058214273,0.03165768945658294,0.5304617070628453,7.914309697747784,0.452082898428921,22,50,7,False
11,0.1969842999810188,0.03668139135897708,0.5296972367200818,0.19470869033178825,0.03155827809859352,0.5303856722649425,8.018454619913989,0.6973593046756821,23,51,7,False
11,0.19687996364571203,0.036681013715632094,0.5296979849994132,0.19475093802101945,0.031632946656243666,0.530413229841549,7.912992361930854,0.552885481187787,21,50,7,False
11,0.19697965610010182,0.036681596553076845,0.5295996557533266,0.19470015925008377,0.0317841671933638,0.5306649477714406,8.111596899852053,0.26906017183939146,23,49,11,False
11,0.19700400277912597,0.03668275183787867,0.5295916056391464,0.1949693606859222,0.031560222626307255,0.530332996827054,8.145148977858174,0.6261412325608562,20,51,7,False
11,0.19678287937082056,0.036681053709575695,0.529598504944597,0.1947312462923567,0.03148405772834678,0.5301208588318217,7.915428135799179,1.013837147474772,21,52,5,False
11,0.19698006892208325,0.03668041505097891,0.5297952033075227,0.19475242867662468,0.03155807017436324,0.5303861582891919,7.915280665539398,0.653342859820133,22,51,6,False
11,0.19678183133179933,0.0366810221604727,0.5296982101147049,0.1948063695769191,0.03165771785640294,0.5302863461447433,7.814643377567126,0.5995664219345526,20,50,6,False
11,0.1967840508477902,0.03668141039754097,0.5295973984547586,0.1948766992043846,0.031674740541141444,0.5306191750930601,7.9180627905725,0.17938516141377536,19,50,10,True
11,0.19698158132971644,0.03668189249822773,0.529798579250765,0.19488537125216188,0.031746692761809484,0.53054210782136,7.914894577179116,0.17582816466855944,21,49,7,True
11,0.19698143922399253,0.036682089266108164,0.5295999662050871,0.19477282026988008,0.031660605519266374,0.5301150539709134,8.11356228501356,0.8015202399400817,22,50,5,False
11,0.19678170859932903,0.03668141937620911,0.529596871217789,0.19488151222608807,0.03163476815412186,0.5300858387153876,7.916256757749124,0.7478809044023926,19,50,5,False
11,0.19677921594210504,0.036681589703373485,0.5296974972382147,0.19486673643900748,0.03138206364203981,0.5302909261920383,7.813308407263797,0.8102737269143206,19,53,6,False
11,0.19688219035621807,0.036680042992451145,0.5297965093719562,0.19481377833549937,0.03178068884024382,0.5306324484719143,7.815723976712957,0.18446203283012386,21,49,8,True
11,0.19678150739739517,0.0366827037132193,0.5297990796610187,0.1948415356579169,0.03155827610760531,0.5303765860540985,7.715131449595735,0.5736021803791902,19,51,6,False
11,0.19698105567511595,0.03668103147316759,0.5295991153651722,0.19485537321440538,0.031508624334773375,0.5301872796791381,8.112971783111266,0.7987227716830386,21,52,6,False
11,0.1968810413523293,0.03668027156374193,0.5295976338007213,0.19478063738896606,0.03163290682464176,0.5303368158730327,8.013679115349865,0.599639913359401,21,50,7,False
11,0.19698687497492132,0.03668155551837621,0.5297944354592808,0.1948381641046062,0.03155726354905747,0.5303078343659364,7.92399503401664,0.646737980399853,21,51,5,False
11,0.19678251993399024,0.036681014313034,0.5296976015629264,0.19469286656791635,0.03158253054478473,0.5303002470355775,7.815932684097748,0.7743558517213228,21,51,6,False
11,0.19698022288481778,0.03668079433132437,0.5297965331576168,0.19477940595593152,0.0315820012233093,0.5302354605394464,7.914484058525351,0.7531322813127544,22,51,4,False
11,0.1967817693984547,0.0366808014269015,0.5297962694332846,0.1948644099169509,0.03169173275798398,0.5306274880734986,7.716301392071551,0.1663692515664894,19,50,8,True
11,0.19688208605601026,0.03668202906458168,0.5297989380570529,0.19483135111033917,0.03155693779601232,0.5304114555132926,7.815177063538986,0.5502555803558462,21,51,6,False
11,0.19688311838242023,0.03668100786684686,0.5296973504174268,0.19474253429862481,0.03148281123145863,0.5303002172308305,7.916775831840223,0.8244372390859567,21,52,6,False
11,0.19677981906089836,0.03668046347082571,0.5295987721512065,0.19471595118610413,0.031582671880647964,0.5303424532497416,7.911510380517489,0.7089236835062379,21,51,7,False
11,0.19698034996306293,0.03668079996351398,0.5297968736014967,0.19477965586278365,0.03160716854996652,0.5306114112078187,7.914276325080127,0.35176437943103267,22,51,8,False
11,0.19678167567027477,0.03668178605507266,0.5296999137776294,0.19483472458808387,0.031484434315488474,0.5302203745541004,7.8135479477180185,0.8104665423271651,19,52,5,False
11,0.19688223802085775,0.03668046800182573,0.5295975194411631,0.19494215455317282,0.03148269770996365,0.5304175813623588,8.015186581520368,0.5918754808502957,19,52,8,False
11,0.19688164014027407,0.03668043638320112,0.5297980151961803,0.19490488498187195,0.03169066369112601,0.530587040741981,7.814061327294841,0.177180548764852,20,50,8,True
11,0.19688363775646853,0.03668165859617584,0.52969906778258,0.19496831724589778,0.03148331828888873,0.530225848250342,7.916228570064299,0.8091507066669834,19,52,5,False
11,0.1969809263760691,0.03668043965759299,0.5296971064063467,0.1949415323611056,0.03173927633188291,0.5305531707131284,8.014259627315335,0.19908531609429125,20,49,9,True
11,0.19678300778927,0.03668203084056437,0.5296994226938916,0.19484345386214783,0.0315587436975297,0.5304764519265182,7.815615935942738,0.4713505138042584,19,51,8,False
11,0.19677902375684234,0.036681014600449036,0.5297989147349143,0.1949009097121831,0.03170738555215574,0.5303881380961554,7.711123622377081,0.3553860638719486,19,50,6,False
11,0.1969808024574025,0.036682143935193645,0.5296981762962862,0.19483048612135398,0.031557704026752675,0.5303616462151639,8.014770096309853,0.6001636367293783,22,51,7,False
11,0.19700396000140682,0.0366810124352277,0.5296894638167386,0.19473906246791178,0.031556915590557844,0.5302925841860119,8.045508619895836,0.7614377555184293,23,51,6,False
11,0.19688097274402339,0.03668098624332433,0.5297967441596425,0.19482734625322476,0.03158151969754659,0.5303869958974465,7.815214827705169,0.5541381517820548,21,51,6,False
11,0.1967816110679097,0.03668081001409751,0.5297976154754798,0.1949061647626741,0.031482253238828306,0.5301602138772921,7.714805606527403,0.8136976465537016,19,52,4,False
11,0.1969809289849179,0.03668042486234496,0.5296964308894359,0.19477228412732903,0.03155784699303804,0.5303138737073537,8.014922957826965,0.7059951722791502,22,51,6,False
11,0.19688073765253208,0.0366809922930883,0.5297965716135389,0.19483433528875574,0.03160841713707856,0.5303090841213286,7.815158332081461,0.5981634528370444,20,51,5,False
11,0.19688331888875663,0.036681770789164736,0.5296968768248782,0.19475940678106757,0.03158355126211383,0.5305106781596164,7.918212853043116,0.4963637972021512,21,51,8,False
11,0.19698031268975996,0.036680835878929396,0.5296990498350136,0.19495569072528318,0.03155767758122657,0.5304373728034633,8.012098733675726,0.5106403405933102,20,51,7,False
11,0.19678262935334567,0.03668104210459128,0.5295993555113763,0.1948292251320384,0.03165810991186031,0.5304796876460427,7.914315946560641,0.3829773100585271,20,50,9,False
11,0.19688319761348644,0.036681405371546516,0.5296982101604638,0.1948944727775394,0.03155746039113505,0.5303756614954482,7.916392824569102,0.5224053358772462,20,51,7,False
11,0.19678205816801608,0.03668100294887916,0.5297974067187147,0.19488155958374462,0.03153126430597829,0.5303860288471471,7.715654398180533,0.5511472631298947,19,51,6,False
11,0.19698142492374004,0.03668120213344456,0.5295987815052917,0.19477704187783929,0.031583726186145425,0.5303388651252176,8.113845551892846,0.6503668107976784,22,51,7,False
11,0.19678181938387307,0.0366808372615956,0.529697789877447,0.19479263201766353,0.03165697144380826,0.5304415932845983,7.81486676802165,0.45880325392987087,20,50,7,False
11,0.19688300941539771,0.03668137744864797,0.5297971282154241,0.1947176406791123,0.03158317320025407,0.5303247964360113,7.817258648621511,0.7243896846223091,22,51,5,False
11,0.19688477353937722,0.03668082476750184,0.5296961399407072,0.1947576494300946,0.03163327965255125,0.5303102893159781,7.919458366171833,0.648781601375964,21,50,6,False
11,0.19697969250779845,0.03668158891453582,0.5295981280525248,0.19485084251296153,0.03158327211613139,0.5302631548040163,8.113153369809417,0.6527305668907052,21,51,7,False
11,0.196979729518325,0.03668080259092443,0.5297968782557241,0.19482142943605474,0.03163288398092062,0.5302387907924438,7.913653853525299,0.6568957905807304,22,50,4,False
11,0.19688116036489015,0.036681561004925645,0.5297964925123019,0.1949262446215176,0.03148216284258948,0.5303872325788048,7.816228857513874,0.6068492001232717,20,52,6,False
11,0.19698105667116905,0.0366804390434084,0.5296981631596526,0.19495544489607655,0.03163313415505192,0.5303617927299722,8.01333255492484,0.5105180110523966,20,50,7,False
11,0.19678280475314358,0.03668157714604703,0.5297971910026694,0.19476890382595163,0.03173301817747988,0.5301741750077907,7.7171908965211475,0.6739029887776887,20,49,4,False
11,0.1969800963050333,0.03668194370629135,0.5296965862003206,0.19492290406559215,0.0315584968724717,0.530313090119481,8.015453811004047,0.6013170736393902,21,51,6,False
11,0.19688188536462345,0.03668100066295199,0.5297965592723239,0.19476988602964923,0.031582655457227285,0.5302582797815711,7.816326755251456,0.7391787315522841,21,51,5,False
11,0.19698006126843515,0.036680811907099875,0.5296972526564961,0.19472558852842084,0.03148237059813547,0.5304375531371015,8.013620519038838,0.7044877363421298,23,52,7,False
11,0.19700426312436903,0.036680439132053044,0.5296893583337797,0.19483901965614536,0.03165709157343623,0.5302924743637852,8.045343922642306,0.5614144066331123,22,50,6,False
11,0.1969793298103818,0.03668136271707256,0.5297972105540617,0.19488948506619813,0.031654321941653074,0.5306084106882163,7.913481973392617,0.19778230393244223,21,50,8,True
11,0.19698488977195805,0.036681752628503206,0.5296982987600607,0.19477812133617833,0.031658617495404176,0.5303636833085992,8.018343640400522,0.5495778598182538,22,50,7,False
11,0.19678166915638312,0.036681421415834525,0.5295987918765693,0.19475331446016778,0.03165893447889413,0.5302541099297382,7.914298695648275,0.6836411311998275,20,50,7,False
11,0.19688524388050865,0.03668137688105927,0.5297947586160392,0.19490808272215493,0.03158259367655321,0.530159037326514,7.821862145528685,0.7164517190876435,20,51,4,False
11,0.1968840589257716,0.03668081417486463,0.5296956782055301,0.1948746147828663,0.03173108592680214,0.5305500207468513,7.919194895106091,0.19427854348018359,20,49,9,True
11,0.19698062922411527,0.03668197025982006,0.5296002959815692,0.1948511796363395,0.03165884454805952,0.5304900384920089,8.112303502366082,0.34993732359199503,21,50,9,False
11,0.19700365144090878,0.036681414090104114,0.5295912176833514,0.19477409902312134,0.03155877783691319,0.5301803863869521,8.14384784766148,0.836736753013323,22,51,6,False
11,0.1968813518674699,0.03668099527464569,0.5297958518405991,0.19465557982702592,0.03163156140225626,0.5303102084040284,7.816495301516485,0.7526503666893392,22,50,5,False
11,0.19688474443978338,0.036681566372962215,0.5296959979244733,0.1949323653788265,0.03148372783533515,0.5302853796792861,7.920312888272246,0.7132578642051746,20,52,6,False
11,0.19690826503592224,0.03668045111535784,0.5296875763194777,0.19499501978420522,0.03155794335861789,0.530440424952041,7.951139831802317,0.5466514735462669,19,51,8,False
11,0.19689979554594172,0.03668103844200499,0.5295928268943527,0.19492668850893613,0.03166172857581852,0.5306180011179594,8.03800709359395,0.1969588151581464,20,50,10,True
11,0.19700030451548986,0.03668142167369093,0.5297921312405957,0.19486967516599712,0.031750234205683195,0.5305351971488527,7.939594948585094,0.19536189083334266,21,49,7,True
11,0.19688090125112317,0.03668210515477183,0.5296995880545264,0.19482693044417146,0.03158221620502373,0.530288272038085,7.913418351368523,0.6525813127197105,21,51,6,False
11,0.1969035716666265,0.03668080809027241,0.529689176465439,0.1947175121282834,0.03163267871452119,0.5304414181151778,7.945203291459867,0.558391042017603,22,50,8,False
11,0.19687952549084592,0.03668156850153659,0.529798346073146,0.19475101526536392,0.031457805825594584,0.5303878364988406,7.812747919236445,0.7533424102008496,21,52,6,False
11,0.19688146984802712,0.03668065203086596,0.5295987054430289,0.1948162830503382,0.03163335198229217,0.5304429841028708,8.013416435864146,0.45738086449872983,21,50,8,False
11,0.19678198426894689,0.03668157746340134,0.5297974820512658,0.19485293753706034,0.031707648633875596,0.5303874462291206,7.7160796810824275,0.4019675999434036,19,50,6,False
11,0.1968823536896729,0.03668216639135652,0.5295987756207142,0.19490030342543121,0.03168290891627258,0.5305716730841388,8.015744460315165,0.19572142501982082,20,50,10,True
11,0.1968809373460309,0.03668158310316577,0.5297991817132226,0.1948773199055518,0.0315562790344705,0.5303130453843353,7.8133387359740345,0.6033556756423197,20,51,5,False
11,0.19698123203477524,0.03668098135147663,0.5297969123591386,0.195005747514641,0.03155714087138978,0.5301353853800721,7.915301027113214,0.863221263179087,20,51,3,False
11,0.19698446331303143,0.036680996409365785,0.5296957169564762,0.19485726744557838,0.03163277041925622,0.5306115106019725,8.019742765920963,0.2484515331928061,21,50,9,False
11,0.19700845502471662,0.036681588023851575,0.5296892363786527,0.19484563848723352,0.03158290350467004,0.5302155349483381,8.050806669915422,0.7059230597583205,22,51,5,False
11,0.19688087930441062,0.036680834910576665,0.5295978752773326,0.19476581780447133,0.031708335960351774,0.5303514698274103,8.013838937654644,0.5243764077665081,21,50,8,False
11,0.19690437723417348,0.03668217180366279,0.5295900777073442,0.19486140633127516,0.03155802069711133,0.5302693928632031,8.046471330491993,0.6611801084103752,20,51,7,False
11,0.19678267479736689,0.0366810181507331,0.5296973168289686,0.19491848167651213,0.03158275529452366,0.5303757222817242,7.816376119131358,0.5100041002641803,19,51,7,False
11,0.1969813026894498,0.0366808387483592,0.5295988555478801,0.1949259304947794,0.03148451956588094,0.5304390560536116,8.11328588992885,0.5523548752867924,21,52,8,False
11,0.19688205982918763,0.0366804480020016,0.5297974626510473,0.19475577156176946,0.03163202902255219,0.5305613405446438,7.815045180141866,0.4008588710345262,21,50,8,False
11,0.19678023631360075,0.03668158824141782,0.5296996195672645,0.19484286637794188,0.03155787638459168,0.5302920644526895,7.812204987754007,0.6571927847768833,19,51,6,False
11,0.1969812649612034,0.03668100625807352,0.5296974023140814,0.1947821612179031,0.0316587588514325,0.5303610313740847,8.014868905195538,0.5480485565795973,22,50,7,False
11,0.19688079359986488,0.03668138308429997,0.5297973048214073,0.19471513824894887,0.03163334731179818,0.5304256037648302,7.814871862757506,0.5759106744227249,22,50,6,False
11,0.1967798867322598,0.03668159013074773,0.5296986079005699,0.1949766755881278,0.03148237324550823,0.5304385161899674,7.812868962437602,0.605786152652138,18,52,7,False
11,0.19688264985133774,0.036680436314891096,0.5297976231492377,0.19496769099221933,0.03148177805825897,0.530475462637118,7.81546301699107,0.5604502968423464,19,52,7,False
11,0.19688391172085987,0.036680450546474674,0.5296981677658681,0.19500873550483794,0.03148353006864846,0.5303612145186973,7.9161945014664115,0.7139909174921077,19,52,7,False
11,0.19698115230570912,0.03668045101399203,0.5296981632235844,0.19489389999829107,0.031656970796852715,0.5302247134103477,8.013440096116682,0.5744157945084399,21,50,5,False
11,0.19700396254824423,0.03668137535958094,0.5296884482782609,0.19479178534579195,0.03140724665755956,0.5303760690002728,8.046889629564236,0.7748989963756447,22,53,7,False
11,0.19688120211368507,0.03667987844344267,0.5296982160916289,0.19486930765464996,0.031505773112854255,0.5304505148450728,7.91286446549877,0.524404387422947,20,52,8,False
11,0.19678192093544994,0.03668025701690708,0.5296988638067225,0.19488135017352753,0.031582143487936934,0.5302868432547727,7.813314145634492,0.5996630837627609,19,51,6,False
11,0.19677913849599704,0.03668080690997294,0.5297979181728408,0.19496590513337153,0.031632430359808505,0.5303915510482419,7.71202723312911,0.49192372532111395,18,50,6,False
11,0.19680262504582802,0.03668157845690756,0.5297900824564646,0.194827054432971,0.031508229167960214,0.5302279176179788,7.744121046270896,0.7867987810899063,20,52,4,False
11,0.1969808993256559,0.036680249642330465,0.5296968789610262,0.19477251000258466,0.031582628513275715,0.5302885766777772,8.01427000696009,0.7062848063623811,22,51,6,False
11,0.19688041242999324,0.036680819773865114,0.5296976388794987,0.19492115798068038,0.03176201028221222,0.5305480742207311,7.913593324359591,0.1850940421614239,20,49,9,True
11,0.19698097262017272,0.036682175759580826,0.5297987647085592,0.1947783638330628,0.03158344114171248,0.5302370755235939,7.914383671194264,0.7511195016307731,22,51,4,False
11,0.19700326588755834,0.036680808822228905,0.5297877268330854,0.19470170015087346,0.031731996047816804,0.5304618866763928,7.9463478767018145,0.45441712491685327,23,49,7,False
11,0.1968801027328676,0.036681941724021394,0.5297980972780686,0.1948264799876536,0.03153321292538029,0.5303876652665274,7.813947178820364,0.6026418204386902,21,51,6,False
